name,smiles,category
decoy_CXVZBUOSDMLXNK-UHFFFAOYSA-N,CCCCCCCC(=O)Oc1ccc2ccccc2c1,missing_decoy
decoy_CYQFCXCEBYINGO-UHFFFAOYSA-N,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,missing_decoy
decoy_DBZAKQWXICEWNW-UHFFFAOYSA-N,CC(=O)c1cnccn1,missing_decoy
decoy_DHAZIUXMHRHVMP-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OCCCC,missing_decoy
decoy_DYNILEUACBZVPX-UHFFFAOYSA-N,CC(C)CCCC(C)C1CC=C2C3CCC4CC(O)CCC4(C)C3CCC21C,missing_decoy
decoy_DYUQAZSOFZSPHD-UHFFFAOYSA-N,CCC(O)c1ccccc1,missing_decoy
decoy_DZIILFGADWDKMF-UHFFFAOYSA-N,C#CCCCCCCCCCCCCCCCC(=O)O,missing_decoy
decoy_FQTLCLSUCSAZDY-UHFFFAOYSA-N,C=CC(C)(O)CCC=C(C)CCC=C(C)C,missing_decoy
decoy_FVZXYJDGVYLMDB-UHFFFAOYSA-N,OCCCc1ccccn1,missing_decoy
decoy_GDDDQTOBTQTTJD-UHFFFAOYSA-N,COc1ccc2c(c1)CCC1C2CCC2C(=O)CCC21,missing_decoy
decoy_GEQNZVKIDIPGCO-UHFFFAOYSA-N,COc1ccc(N)c(OC)c1,missing_decoy
decoy_GJRMHIXYLGOZSE-UHFFFAOYSA-N,COc1ccc2c3c1OC1CC(O)CCC31CCN(C)C2,missing_decoy
decoy_GRRIMVWABNHKBX-UHFFFAOYSA-N,COc1cccc(CN)c1,missing_decoy
decoy_GRWFGVWFFZKLTI-UHFFFAOYSA-N,CC1=CCC2CC1C2(C)C,missing_decoy
decoy_GUBGYTABKSRVRQ-UHFFFAOYSA-N,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,missing_decoy
decoy_GZCGUPFRVQAUEE-UHFFFAOYSA-N,O=CC(O)C(O)C(O)C(O)CO,missing_decoy
decoy_HCAWPGARWVBULJ-UHFFFAOYSA-N,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,missing_decoy
decoy_HKOJYPPTIPJZAZ-UHFFFAOYSA-N,COc1cccc(C)c1N,missing_decoy
decoy_HRPZGPXWSVHWPB-UHFFFAOYSA-N,CCCCCCCCCC(=O)OCCCCCCCC,missing_decoy
decoy_HUEBIMLTDXKIPR-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCC(=O)OC,missing_decoy
decoy_IAQRGUVFOMOMEM-UHFFFAOYSA-N,CC=CC,missing_decoy
decoy_IBBMAWULFFBRKK-UHFFFAOYSA-N,NC(=O)c1ccccn1,missing_decoy
decoy_IBVAQQYNSHJXBV-UHFFFAOYSA-N,NNC(=O)CCCCC(=O)NN,missing_decoy
decoy_IDPURXSQCKYKIJ-UHFFFAOYSA-N,COc1ccc(CN)cc1,missing_decoy
decoy_IHPKGUQCSIINRJ-UHFFFAOYSA-N,C=CC(C)=CCC=C(C)C,missing_decoy
decoy_IJFXRHURBJZNAO-UHFFFAOYSA-N,O=C(O)c1cccc(O)c1,missing_decoy
decoy_IJXJGQCXFSSHNL-UHFFFAOYSA-N,NC(CO)c1ccccc1,missing_decoy
decoy_ILDXSRFKXABMHH-UHFFFAOYSA-N,Nc1ccccc1CCO,missing_decoy
decoy_IMLAIXAZMVDRGA-UHFFFAOYSA-N,NCCOc1ccccc1,missing_decoy
decoy_IMPPGHMHELILKG-UHFFFAOYSA-N,CCOc1ccc(N)cc1,missing_decoy
decoy_IZVFFXVYBHFIHY-UHFFFAOYSA-N,CC(C)CCCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C,missing_decoy
decoy_JBMMTNRBVCXMHJ-UHFFFAOYSA-N,CC(OCCc1ccccc1)OCCc1ccccc1,missing_decoy
decoy_JFXDIXYFXDOZIT-UHFFFAOYSA-N,CNc1ccc(OC)cc1,missing_decoy
decoy_JZQKTMZYLHNFPL-UHFFFAOYSA-N,CCCCCC=CC=CC=O,missing_decoy
decoy_KBHMEHLJSZMEMI-UHFFFAOYSA-N,Nc1ncnc2c(C3OC(CO)C(O)C3O)n[nH]c12,missing_decoy
decoy_KGUAWIPVMCVZCA-UHFFFAOYSA-N,CCCCCCCCCCCCCOC(=O)CCCC,missing_decoy
decoy_KIRBCTVJSVTCCQ-UHFFFAOYSA-N,CCCCCCCCCCCCCCOC(=O)CCC,missing_decoy
decoy_KKOWAYISKWGDBG-UHFFFAOYSA-N,Cc1ncc(CO)c(C)c1O,missing_decoy
decoy_KMOUUZVZFBCRAM-UHFFFAOYSA-N,O=C1OC(=O)C2CC=CCC12,missing_decoy
decoy_KMZHZAAOEWVPSE-UHFFFAOYSA-N,CC(=O)OCC(O)CO,missing_decoy
decoy_KQTIIICEAUMSDG-UHFFFAOYSA-N,O=C(O)CC(CC(=O)O)C(=O)O,missing_decoy
decoy_KZSNJWFQEVHDMF-UHFFFAOYSA-N,CC(C)C(N)C(=O)O,missing_decoy
decoy_LCYXQUJDODZYIJ-UHFFFAOYSA-N,C=C1C(O)CC2CC1C2(C)C,missing_decoy
decoy_LGAQJENWWYGFSN-UHFFFAOYSA-N,CC=CC(C)C,missing_decoy
decoy_LGDHZCLREKIGKJ-UHFFFAOYSA-N,COc1ccc(N)cc1OC,missing_decoy
decoy_LLPOLZWFYMWNKH-UHFFFAOYSA-N,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,missing_decoy
decoy_LRCXRAABFLIVAI-UHFFFAOYSA-N,NCC(O)c1cccc(O)c1,missing_decoy
decoy_LSTDYDRCKUBPDI-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCOC(C)=O,missing_decoy
decoy_MESJRHHDBDCQTH-UHFFFAOYSA-N,CN(C)c1cccc(O)c1,missing_decoy
decoy_MFYSYFVPBJMHGN-UHFFFAOYSA-N,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,missing_decoy
decoy_MTFJSAGADRTKCI-UHFFFAOYSA-N,ON=Cc1ccccn1,missing_decoy
decoy_MWGATWIBSKHFMR-UHFFFAOYSA-N,OCCNc1ccccc1,missing_decoy
decoy_NLLMJANWPUQQTA-UHFFFAOYSA-N,CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2O,missing_decoy
decoy_NNDKZTBFZTWKLA-UHFFFAOYSA-N,COc1ccc2c3c1OC1C(O)CC=C4C(C2)N(C)CCC431,missing_decoy
decoy_NPZXCTIHHUUEEJ-UHFFFAOYSA-N,CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CCC3C1C5,missing_decoy
decoy_NZGWDASTMWDZIW-UHFFFAOYSA-N,CC(C)=C1CCC(C)CC1=O,missing_decoy
decoy_NZKTXIRCNHDQKO-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)CCCCC,missing_decoy
decoy_NZTCVGHPDWAALP-UHFFFAOYSA-N,COC(=O)C(OC)OC,missing_decoy
decoy_OAMQXAKDCJRWHE-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(C)C(=O)OC,missing_decoy
decoy_OEICGMPRFOJHKO-UHFFFAOYSA-N,CCOC=C(C#N)C#N,missing_decoy
decoy_OFYLBLSSPQTTHT-UHFFFAOYSA-N,ON=Cc1ccncc1,missing_decoy
decoy_ONYPIMNXSARKFQ-UHFFFAOYSA-N,CC(C)CCCC(C)C1CCC2=C3CCC4CC(O)CCC4(C)C3CCC21C,missing_decoy
decoy_PBBGSZCBWVPOOL-UHFFFAOYSA-N,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,missing_decoy
decoy_PESKGJQREUXSRR-UHFFFAOYSA-N,CC(C)CCCC(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,missing_decoy
decoy_PFURGBBHAOXLIO-UHFFFAOYSA-N,OC1CCCCC1O,missing_decoy
decoy_PGZCJOPTDHWYES-UHFFFAOYSA-N,COC(=O)C1(C)CCCC2(C)c3ccc(C(C)C)cc3CCC12,missing_decoy
decoy_PQXKWPLDPFFDJP-UHFFFAOYSA-N,CC1OC1C,missing_decoy
decoy_PTBDIHRZYDMNKB-UHFFFAOYSA-N,CC(CO)(CO)C(=O)O,missing_decoy
decoy_PXJACNDVRNAFHD-UHFFFAOYSA-N,COc1ccccc1CN,missing_decoy
decoy_PYMYPHUHKUWMLA-UHFFFAOYSA-N,O=CC(O)C(O)C(O)CO,missing_decoy
decoy_PZMDAADKKAXROL-UHFFFAOYSA-N,CCOC(=O)C(C#N)=C(C)C,missing_decoy
decoy_QHMBSVQNZZTUGM-UHFFFAOYSA-N,C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,missing_decoy
decoy_QMMOXUPEWRXHJS-UHFFFAOYSA-N,CC=CCC,missing_decoy
decoy_QPKNDHZQPGMLCJ-UHFFFAOYSA-N,CC(O)c1cccc(N)c1,missing_decoy
decoy_QRBVCAWHUSTDOT-UHFFFAOYSA-N,COCCc1ccccn1,missing_decoy
decoy_RAJWOBJTTGJROA-UHFFFAOYSA-N,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,missing_decoy
decoy_RBLWIBNMCJMLBU-UHFFFAOYSA-N,CCCn1ccccc1=O,missing_decoy
decoy_RGTIBVZDHOMOKC-UHFFFAOYSA-N,CCCCCCCCC#CCCCCCCCC(=O)O,missing_decoy
decoy_RLMGYIOTPQVQJR-UHFFFAOYSA-N,OC1CCCC(O)C1,missing_decoy
decoy_ROBVIMPUHSLWNV-UHFFFAOYSA-N,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,missing_decoy
decoy_RYPKRALMXUUNKS-UHFFFAOYSA-N,CC=CCCC,missing_decoy
decoy_SKVCWXRLKHBEKW-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OCC(C)C,missing_decoy
decoy_SREQLAJQLXPNMC-UHFFFAOYSA-N,COC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,missing_decoy
decoy_UIMGHSAOLFTOBF-UHFFFAOYSA-N,CC(C)CCCC(C)C1CCC2C3CCC4=CC(O)CCC4(C)C3CCC12C,missing_decoy
decoy_ULHFFAFDSSHFDA-UHFFFAOYSA-N,CCOc1ccccc1N,missing_decoy
decoy_ULSIYEODSMZIPX-UHFFFAOYSA-N,NCC(O)c1ccccc1,missing_decoy
decoy_USMNOWBWPHYOEA-UHFFFAOYSA-N,CC1C(=O)CC2(C(C)C)CC12,missing_decoy
decoy_UVOLYTDXHDXWJU-UHFFFAOYSA-N,CCCCCc1cc(O)c2c(c1)OC(C)(CCC=C(C)C)C=C2,missing_decoy
decoy_VFQXVTODMYMSMJ-UHFFFAOYSA-N,NC(=O)c1ccncc1,missing_decoy
decoy_VGZCKCJMYREIKA-UHFFFAOYSA-N,CC(=O)c1c(C)c[nH]c1C,missing_decoy
decoy_VKONPUDBRVKQLM-UHFFFAOYSA-N,OC1CCC(O)CC1,missing_decoy
decoy_VPZXBVLAVMBEQI-UHFFFAOYSA-N,CC(NC(=O)CN)C(=O)O,missing_decoy
decoy_VVLCELUSWGWMSW-UHFFFAOYSA-N,CC12CCC3c4ccc(O)cc4C=CC3C1CCC2O,missing_decoy
decoy_WCASXYBKJHWFMY-UHFFFAOYSA-N,CC=CCO,missing_decoy
decoy_WEZAHYDFZNTGKE-UHFFFAOYSA-N,CCOc1cccc(N)c1,missing_decoy
decoy_WNRGWPVJGDABME-UHFFFAOYSA-N,COc1cc(N)cc(OC)c1,missing_decoy
decoy_WQZGKKKJIJFFOK-UHFFFAOYSA-N,OCC1OC(O)C(O)C(O)C1O,missing_decoy
decoy_WSSZZUWWCXSGKJ-UHFFFAOYSA-N,CC(C)CCCC(C)C1CCC2C3CC(=O)C4CCCCC4(C)C3CCC12C,missing_decoy
decoy_WTEVQBCEXWBHNA-UHFFFAOYSA-N,CC(C)=CCCC(C)=CC=O,missing_decoy
decoy_WTRAMBVKRHNQQU-UHFFFAOYSA-N,COC(=O)c1c(C)c[nH]c1C,missing_decoy
decoy_WVJOGYWFVNTSAU-UHFFFAOYSA-N,O=C1N(CO)CCN1CO,missing_decoy
decoy_WVWRBUIUZMBLNI-UHFFFAOYSA-N,CCCCCCCCCCOC(=O)CCCCCCC,missing_decoy
decoy_WXWCDTXEKCVRRO-UHFFFAOYSA-N,COc1ccc(C)cc1N,missing_decoy
decoy_XIRNKXNNONJFQO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCC,missing_decoy
decoy_YBKOPFQCLSPTPV-UHFFFAOYSA-N,ON=Cc1cccnc1,missing_decoy
decoy_YKBGVTZYEHREMT-UHFFFAOYSA-N,Nc1nc(O)c2ncn(C3CC(O)C(CO)O3)c2n1,missing_decoy
decoy_YLFRRPUBVUAHSR-UHFFFAOYSA-N,CC(=O)C1=CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,missing_decoy
decoy_YNPNZTXNASCQKK-UHFFFAOYSA-N,c1ccc2c(c1)ccc1ccccc12,missing_decoy
decoy_ZPUCINDJVBIVPJ-UHFFFAOYSA-N,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,missing_decoy
decoy_ZQDPJFUHLCOCRG-UHFFFAOYSA-N,CCC=CCC,missing_decoy
decoy_ZTUUVDYQBLRAAC-UHFFFAOYSA-N,NC(=O)C1CC2C=CC1C2,missing_decoy
decoy_ZUGAIMFLQLPTKB-UHFFFAOYSA-N,OCCCc1cccnc1,missing_decoy
decoy_ZWIBBLPQTVLYKW-UHFFFAOYSA-N,CNc1ccccc1CO,missing_decoy
decoy_ZXSWTMLNIIZPET-UHFFFAOYSA-N,CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,missing_decoy
